2.759904109589041127e+03,9.092860273972602954e+03,1.583219178082191775e+03,2.802027397260274029e+02,1.283375342465753420e+03,1.573013698630137014e+03,1.552810958904109611e+03,6.799534246575342422e+02,2.625937534246575524e+04,1.407361643835616405e+03,1.298569863013698523e+03,1.627282191780821904e+03
3.647284931506849261e+03,1.060983561643835674e+04,1.948778082191780868e+03,2.586191780821918087e+02,1.737432876712328834e+03,1.620572602739726108e+03,1.370912328767123199e+03,1.414613698630136923e+03,2.435495342465753492e+04,1.394824657534246626e+03,1.471284931506849261e+03,1.945539726027397364e+03
4.869345205479452488e+03,1.062981095890410870e+04,2.611816438356164326e+03,2.588602739726027266e+02,1.439101369863013588e+03,1.935213698630137060e+03,1.881816438356164326e+03,1.468498630136986321e+03,2.494133424657534124e+04,1.673706849315068439e+03,1.300769863013698568e+03,1.661931506849315156e+03
4.652732240437158907e+03,9.581218579234971912e+03,2.132647540983606632e+03,2.110737704918032875e+02,1.102877049180327958e+03,1.515043715846994473e+03,1.810251366120218563e+03,1.203316939890710273e+03,1.980113387978142055e+04,1.449032786885245969e+03,1.667707650273224090e+03,1.899357923497267848e+03
6.409454794520547694e+03,1.258529589041095824e+04,2.651517808219178278e+03,3.563178082191780618e+02,9.473835616438356055e+02,1.684219178082191775e+03,1.649676712328767053e+03,1.995339726027397319e+03,2.648975616438356155e+04,1.706441095890410907e+03,1.855049315068493115e+03,1.884320547945205590e+03
7.127402739726026994e+03,1.487834246575342513e+04,2.589802739726027539e+03,4.047479452054794251e+02,1.534731506849315110e+03,1.883821917808219268e+03,2.013917808219178141e+03,2.202405479452054806e+03,2.787357808219177969e+04,2.167942465753424585e+03,2.335476712328767007e+03,2.184013698630136787e+03
7.037106849315068757e+03,1.400364931506849280e+04,2.794978082191780686e+03,4.732575342465753465e+02,1.262197260273972688e+03,1.970643835616438309e+03,1.985460273972602636e+03,2.210608219178081981e+03,2.595384657534246435e+04,1.940997260273972643e+03,1.597301369863013633e+03,1.753446575342465849e+03
6.515672131147541222e+03,1.182453278688524551e+04,2.730699453551912484e+03,4.234426229508196684e+02,1.512644808743169506e+03,1.925926229508196684e+03,2.131349726775956242e+03,2.589527322404371716e+03,2.586913114754098206e+04,1.934237704918032705e+03,2.484240437158469831e+03,1.905691256830601105e+03
7.535189041095890389e+03,1.366515342465753383e+04,3.043389041095890207e+03,5.872164383561644172e+02,1.459558904109589093e+03,1.868871232876712384e+03,2.450323287671232720e+03,2.494339726027397319e+03,3.198138082191780995e+04,2.597098630136986230e+03,3.528101369863013588e+03,2.484350684931506748e+03
7.451887671232876528e+03,1.220378630136986249e+04,3.447761643835616269e+03,4.788027397260274256e+02,1.739616438356164281e+03,2.388526027397260350e+03,2.701427397260274120e+03,2.591893150684931697e+03,3.230371232876712384e+04,2.223331506849315247e+03,3.494769863013698796e+03,1.894413698630136878e+03
8.146956164383561372e+03,1.241317808219178005e+04,3.776504109589041036e+03,4.343369863013698478e+02,1.903128767123287616e+03,2.459904109589041127e+03,3.018317808219178005e+03,1.927627397260273938e+03,3.583330410958904395e+04,2.427865753424657669e+03,2.663191780821917746e+03,2.085734246575342240e+03
6.782691256830600651e+03,1.231695901639344265e+04,3.528207650273223862e+03,5.489754098360655235e+02,1.798844262295081990e+03,2.524658469945355137e+03,2.735057377049180104e+03,2.461912568306011053e+03,2.994210928961748505e+04,2.413461748633879779e+03,2.607191256830601105e+03,2.340535519125683095e+03
8.095161643835616815e+03,1.242917808219178005e+04,3.678112328767123472e+03,6.898931506849314701e+02,1.459221917808219132e+03,2.108000000000000000e+03,3.172202739726027175e+03,2.269260273972602590e+03,3.542770410958903813e+04,1.915597260273972552e+03,3.191830136986301568e+03,2.127443835616438264e+03
7.764556164383561736e+03,1.205522465753424694e+04,3.345805479452054897e+03,6.842219178082191320e+02,1.722342465753424676e+03,2.166726027397260168e+03,2.892553424657534379e+03,2.597876712328767098e+03,3.324958904109588912e+04,2.561972602739725971e+03,3.201139726027397046e+03,2.110016438356164599e+03
7.500641095890410725e+03,1.248287123287671238e+04,3.695364383561643990e+03,6.130273972602740287e+02,1.173712328767123381e+03,1.924175342465753374e+03,2.739452054794520336e+03,2.016791780821917882e+03,3.649188767123287835e+04,2.358350684931506748e+03,2.601131506849314974e+03,1.907030136986301386e+03
6.854191256830600651e+03,1.190866393442622939e+04,3.725980874316940117e+03,6.282158469945354682e+02,1.768043715846994473e+03,2.479773224043715800e+03,2.573051912568305852e+03,2.354868852459016580e+03,3.092052185792349701e+04,2.800046448087431600e+03,2.814459016393442653e+03,2.633983606557377243e+03
6.460992673992674099e+03,1.346611355311355328e+04,3.500410256410256352e+03,6.973553113553113008e+02,1.719802197802197725e+03,2.063765567765567539e+03,2.729706959706959879e+03,3.098043956043955859e+03,3.252303296703296655e+04,3.295095238095238074e+03,3.471684981684981722e+03,2.337282051282051270e+03
