ORISPL_CODE,UNITID,NAME,FUEL,GAS,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
126,4,Irvington Generating Station,coal,SO2,7.859698555540973,8.195351585211442,7.834276034446664,8.127504215980528,8.590961224227685,7.863936073906266,6.988201508728194,6.711327363549035,2.9759412797105758,5.4109838178963106,7.864234106995352,1.3520824473894997,6.251215599476846,3.868279465686974,3.732252835173559,0.058990237516499205,0.04370577798420808,0.0437843612983727
126,4,Irvington Generating Station,coal,NOX,4.323233047479192,4.583134850459069,4.227329324080413,4.35228227956427,4.289679354724496,4.151244986729903,4.367623796364965,4.380041739586062,3.320597167067215,4.067642183046487,4.916876543409836,3.440362573727518,4.586271625799135,3.461532472535312,3.2297142782773074,1.848263459027863,2.0131760458275276,2.0200259258617406
160,2,Apache Station,coal,CO2,1.057607873728154,1.0711586104781503,1.0933269553845173,1.1134067699432986,1.1045818797868752,1.1005601844939163,1.1113840770125443,1.1039856187909838,1.085282243594132,1.0441405415442215,1.0368374380768532,1.0871979164690513,1.105647933993612,1.093620530031795,1.070404238102096,1.0402272241280985,1.0367736903008138,0.606228121927237
160,2,Apache Station,coal,SO2,3.5111102253458224,3.8496053025324164,5.094802091665621,1.8926360373642492,1.9067599027499351,2.081413842749224,1.922098001638933,1.433085534076584,3.611801332518575,3.6118581757413497,3.3011275070306163,1.7180372882985089,2.2368512448268234,2.7586202118123073,2.3610525234963724,0.7831012778336988,0.3349557322527027,0.006144396326282977
160,2,Apache Station,coal,NOX,4.972638160480695,4.80866487802704,5.131868906934041,5.294498633030404,5.1406022505806295,4.9927097395258615,5.084812520162212,4.242240848387246,4.06740498050581,3.6597901066149787,3.7140453896202543,3.459464222432169,3.7447765645442046,3.7556099231669204,3.73248034552178,3.815489377145333,3.539981030099961,0.7337890018619636
160,3,Apache Station,coal,CO2,1.0169246457541448,1.0221357477327608,1.0077638632110744,1.084816935984605,1.1149458720334913,1.10945966443623,1.0952692921402503,1.0844646779624936,1.0415510707247284,1.0181186011347991,1.0590586538079052,0.9600172996394092,1.0987023605601474,1.0798644834923468,1.0488055525474114,1.0529091748041457,1.0558156123993538,1.0779661072136875
160,3,Apache Station,coal,SO2,3.6138969823100937,3.612519473842447,5.1703483763368245,1.954790793293051,1.554818229926511,1.8335771757301877,1.317842344766815,1.7684574072013315,3.757690485287098,3.943003551852115,3.7654912438730097,1.837360329184599,3.457510881102331,3.8087093781316494,2.352135005236927,0.9273995621072586,0.3618947570005357,0.2525601041944173
160,3,Apache Station,coal,NOX,4.382452394112216,4.335650121626104,4.3592418529721275,4.631752397090834,4.767615812922304,4.828712155574709,4.44910598129283,4.579847748253372,4.6127488742112615,4.524263037730343,4.646752535435994,3.324755053119305,4.696043998446014,4.431820021964445,4.434681861882367,4.666513145543432,3.4004291607837156,2.2353075955362165
465,1,Arapahoe,coal,CO2,1.243017343745523,1.589261203065134,,,,,,,,,,,,,,,,
465,1,Arapahoe,coal,SO2,6.933510153795218,8.12688961302682,,,,,,,,,,,,,,,,
465,1,Arapahoe,coal,NOX,9.386650629220137,10.825685720306513,,,,,,,,,,,,,,,,
465,2,Arapahoe,coal,CO2,1.208016268476341,1.5896918560914117,,,,,,,,,,,,,,,,
465,2,Arapahoe,coal,SO2,6.508178674351585,7.707966635491217,,,,,,,,,,,,,,,,
465,2,Arapahoe,coal,NOX,9.34480277493725,11.136361824983736,,,,,,,,,,,,,,,,
465,3,Arapahoe,coal,CO2,1.5120021002205581,1.7127176243509157,1.5904550126779489,1.262199611524172,1.3769437227587384,1.4114311474776606,1.4505562774644964,1.4993326309888877,1.5761904824731012,1.5460137412025705,1.601436944273364,1.5941919799049074,1.607718546288784,,,,,
465,3,Arapahoe,coal,SO2,8.312448793953612,9.18695029379612,7.378788121522098,6.212865508568916,6.695502218471356,5.664840110215539,6.448230000817256,5.738676182939295,8.404047883351152,7.657024398523562,7.6256291840598545,8.467880712299273,10.850506938421509,,,,,
465,3,Arapahoe,coal,NOX,11.533484852422628,12.106989918693632,11.879901341659089,9.878543476767037,10.30400497820699,10.982489303556253,10.87077949820518,12.373779994724174,12.962856723004482,11.888771204674113,11.83446991947809,11.207399807122993,11.895039229126448,,,,,
465,4,Arapahoe,coal,CO2,1.0507549118460062,1.1825610789719019,1.3426377887858645,1.193728056139629,1.1625938214590634,1.1952447694041293,1.196222164208328,1.2612160836450874,1.328629567069709,1.3729085284273697,1.2836896788272665,1.1911734685743893,1.172994062566754,,,,,
465,4,Arapahoe,coal,SO2,4.808419256384182,4.801006604967617,5.426760248105339,4.732089366173396,4.392700543611299,4.3729468895426,5.1069987223758275,5.256570209127798,5.386623692693157,5.2003572851223385,4.846015789737865,4.613944997133511,5.6749192778197335,,,,,
465,4,Arapahoe,coal,NOX,2.64815266180662,2.625146771295742,3.394719560523308,2.949632031333094,2.6559389340322763,3.13450952125556,3.295734945064798,3.1243846645646824,3.3065785948103414,3.5252079954277202,3.185913075174545,3.0118424013513887,2.9336113336013305,,,,,
468,2,Cameo,coal,CO2,1.1681028686198316,1.2270070097877304,1.1620132098265945,1.1940196251147261,1.1505448672343592,1.2341987723785166,1.217184956641996,1.2294479509948568,1.2519654344500986,1.234871841198815,,,,,,,,
468,2,Cameo,coal,SO2,10.627986826796388,11.831274770692707,11.39978362649208,11.564463595596974,11.536657140668096,12.534833317383054,11.89557655074284,12.37619583442494,11.652558008794896,11.471061683138036,,,,,,,,
468,2,Cameo,coal,NOX,4.352838074128486,4.626431978521762,4.0329321542853425,4.166721398520416,4.003073015629789,4.335671528751752,4.28741761616279,4.101494184603506,3.818975942730241,3.693905248036312,,,,,,,,
469,1,Cherokee,coal,CO2,1.1082324920543296,1.1454548411274161,1.1852185649550402,1.0427407820548955,1.0331804585895834,1.1186076273930254,1.166780766899839,1.2720604158310689,1.2477978110727663,1.2288710734346655,1.186192955801469,1.3374033506900755,,,,,,
469,1,Cherokee,coal,SO2,6.894224172920042,7.687895857053958,5.540085689086732,5.723048803337714,5.358709627163947,5.71332449972323,5.69773029519965,7.15424591286811,6.911816430124425,7.02069301549372,7.179032874156337,9.599670321906274,,,,,,
469,1,Cherokee,coal,NOX,3.4720052465765807,3.63978471545851,3.6682202984711494,3.5561735719380145,3.562776101617314,3.6971347875129243,3.7637045186075415,5.56523462453183,3.8780325593439025,3.701556260725512,3.722389183469628,3.7027713604072705,,,,,,
469,2,Cherokee,coal,CO2,1.1854022197214298,1.0913677304454636,1.0909366047624933,1.14318965825192,1.1517376446774035,1.0164474715778324,1.1056539248070816,1.18790972577299,1.117208826436622,1.2491060370213138,1.2054925380989803,,,,,,,
469,2,Cherokee,coal,SO2,9.263782587710496,8.754424369260194,4.950888083173382,5.826331414136714,5.6685878150636295,4.554228292987136,5.321681162225728,5.5843460426327205,7.045303257745461,7.59182858606074,8.711515781335356,,,,,,,
469,2,Cherokee,coal,NOX,8.904463028352382,8.56652095651737,7.372816136281663,7.087661501446152,7.854183466965035,6.9799048704978635,7.512680161165211,9.25179023925807,9.63367280805184,9.244538969413952,8.765245131116389,,,,,,,
469,3,Cherokee,coal,CO2,1.0911496131501162,1.0822466345735895,1.1227336196851814,1.0931993555443076,1.094713115031325,1.081703765136813,1.0267854561674277,1.1893217010793173,1.1571226892397037,1.1403578241191634,1.1006854479778108,0.9908884491033373,1.0687549352105576,1.056103521324526,1.0839939546100228,,,
469,3,Cherokee,coal,SO2,8.402511610129444,6.700004441232722,0.9212225051319695,1.2007085659279078,1.400530039571301,1.3937354951555037,1.3975711069231678,1.3203108890334823,2.006684206403892,2.1939913205385273,1.5620534056812139,1.3818706198887982,1.610941801263318,1.7582992532796564,2.2566352594066927,,,
469,3,Cherokee,coal,NOX,3.5737808613548547,3.3863594431887334,3.5941761646894412,3.321939922809935,3.6213552583673705,3.348184891115201,3.190539014068113,3.8362316573205315,3.8477157615845927,4.038325665998281,3.8438591629651206,3.459497358676318,3.7306246655205366,3.4839631846462717,3.2687758126589808,,,
469,4,Cherokee,coal,CO2,0.885186071554704,0.915728702492878,1.0192992432302788,0.9203333590586499,1.009686401354502,1.0173190369208196,1.0145631325930824,1.0536065819690275,0.9843164967005906,0.9371967348519139,1.0442213768109307,0.9769773092587515,1.0401642330631713,1.0623919515419824,1.167997214741922,1.1042857830466257,1.130700894987765,0.7427486752460257
469,4,Cherokee,coal,SO2,5.528522604286377,6.003576697055524,0.8808674737795026,1.1777059747164573,1.267194408044456,1.819570433478617,1.8191915772048997,1.2973147944914505,1.8259425990544735,1.7661951259984865,1.445846052359224,1.463664396509678,1.6404466370271065,1.5857244315141876,1.8015716962369264,1.7508132900431306,1.8315113235261875,0.007525619119714502
469,4,Cherokee,coal,NOX,2.6535332148808397,3.2934962961126644,3.4598779196000926,2.9944356715658196,3.0108686562484044,3.2282255433947484,3.3689558144096643,3.2877340913768145,3.0137762910318204,2.7776773682455413,3.150752962882908,2.7786100061945738,3.0194797412052474,2.991296466878977,3.243587058713202,3.115519441440313,2.642317439866165,1.0078096896290687
470,1,Comanche (470),coal,CO2,1.109152236962642,1.2149131504646589,1.1222070880004746,1.1139344772715551,1.0474966397836072,1.0143164311768273,0.9697105801099639,0.9930592959122259,0.9802386345978931,0.9460922617563969,0.9363705636517401,0.8846837564474043,0.9823454844263451,0.9289521333010766,0.9455276388610755,0.974032520143731,0.966061006743354,0.9579851500508412
470,1,Comanche (470),coal,SO2,6.515934455930713,6.737497268725426,5.825470645718217,5.649613359650682,5.2703849833692695,4.937558974216293,4.854418827259903,4.867036569446774,1.2004675015066217,0.6078194471958605,0.6164717464767049,0.6191386063884641,0.7273343942012407,0.6843837796210598,0.6762198752309001,0.7723214300153806,0.8169488065333785,0.7883049738420942
470,1,Comanche (470),coal,NOX,2.4194389299409367,4.007883814925762,3.910933994260265,3.599574905519592,3.2339818873079254,3.07777420680888,3.1324478904765343,2.7959027690895994,1.1649386736563112,1.1606103841834017,1.10856000933743,1.0659888747011754,1.1981396198312226,1.1658866565463786,1.086248528390942,1.145701493323046,1.110058367247477,1.2013608162864067
470,2,Comanche (470),coal,CO2,1.032686293187323,1.0116219908833535,1.1189254562293967,1.1355902867254386,1.1766690671898934,1.0743163107748124,1.0956316215918638,1.0929423595098668,1.1020630372053457,1.002576418255614,1.0513322137000418,1.063539919493574,1.0572720485191185,1.0444094411552234,1.0594377956834076,1.0703304993491425,1.0564715705236516,1.0507289842458305
470,2,Comanche (470),coal,SO2,6.589520524088366,6.323087899575967,6.259196324196199,6.061967677870079,6.148324761129258,5.422400130861771,5.498070883376162,4.080905401935718,0.9537505918100013,0.6366519687499668,0.7102200136348563,0.7312091852881519,0.7859128746203561,0.7635253776933225,0.7692973621264297,0.8504989426051025,0.8506303033073225,0.8944897110279186
470,2,Comanche (470),coal,NOX,3.194805799858997,2.9171433409275274,2.969353050381207,2.9958855521177696,3.5230525193790596,3.2188123497476444,2.958821249207513,1.804631415426213,1.8010977027996302,1.5664103548946944,1.6503388906995953,1.6994044486198732,1.6422878497970368,1.640369125337647,1.525905929285062,1.6139987798906876,1.6719313046765143,1.7243604758059725
470,3,Comanche (470),coal,CO2,,,,,,,,,,0.8731135789819414,0.9519690275198441,0.9775006632841073,0.955754785545343,0.9359411630582714,0.9560832863529731,0.9582261177657996,0.9475011479837042,0.9414888320568281
470,3,Comanche (470),coal,SO2,,,,,,,,,,0.7125111847221014,0.6816663415040299,0.6829415220639479,0.6842845533284625,0.6674560469026971,0.6740774726005171,0.7595135707700299,0.7525617559267719,0.7749176299553224
470,3,Comanche (470),coal,NOX,,,,,,,,,,0.5975579057735657,0.584164867802913,0.6342655656290146,0.6158990927722071,0.6097934879878847,0.6035835967991933,0.6001053637727866,0.5986409386799013,0.6004418673025554
477,5,Valmont,coal,CO2,0.9132094071049984,1.0142667808757169,1.0205265769988487,1.0566615022728973,1.0242985971538965,1.0271987184133193,1.0393033160790193,1.106801004873565,1.1773272396326606,1.0615350184856205,1.074257987761549,1.1112611597161015,1.1479824116301,1.0903371022042685,1.079510052764477,1.0266418245417084,0.9287142092563767,
477,5,Valmont,coal,SO2,6.471709523107587,5.638053889696691,0.8228424350601516,1.1551102926831656,1.1095590534624733,1.1178117796585474,1.1184647968696657,1.1800960079534537,3.020239869006548,1.9752253665431976,1.873336187376428,1.422124567425894,1.998072229332743,1.5981227967873552,1.5553781868368384,1.619781880597958,1.5028948812067098,
477,5,Valmont,coal,NOX,2.5464697008927715,3.0627751429288295,3.228862809803136,3.399639285147397,3.175009998048884,3.442980720907452,3.3511317211799367,3.632990878422586,3.4694190846781527,3.5646556317324034,3.6746077188028115,3.5306311082247066,3.6913915538364175,3.7020047197740835,3.4532670628070345,3.278849989127021,2.5936452435853408,
492,5,Martin Drake,coal,CO2,1.1458829228166736,1.127034313310892,1.1640293129925579,1.140537319820942,1.1253111734225174,1.0991277459848625,1.0913496641631462,1.1291799665969111,1.1536969376410335,1.178463355739224,1.1832421522303571,1.2143532932639731,1.1800869587366276,1.141596626719929,1.2780870888052123,1.2380089947089947,,
492,5,Martin Drake,coal,SO2,9.221959794600474,8.895723170436028,8.935240477918223,8.562236858691541,8.047637228530084,7.063202437813144,7.073198440658565,6.461463997236291,6.6988514940200234,5.478185490326797,6.134455606301606,6.136935499588879,5.557648720778853,4.928968495339547,5.1457603904715015,3.4376621693121687,,
492,5,Martin Drake,coal,NOX,4.68588333274122,4.475095739522191,4.8714109995443575,4.6735341625649705,4.612473523990225,4.169007680567437,4.283717555513848,4.013470566013352,4.15916739736947,3.6122075165157046,3.651008838974527,3.9411085250285844,3.8737260089432275,3.8594658588548603,4.377470951918428,4.55064126984127,,
492,6,Martin Drake,coal,CO2,1.1501705840449514,1.2242498809334816,1.227451025437534,1.1648555500256141,1.1484748237100533,1.1275811249692966,1.1053354369352202,1.1430424877527083,1.202902674054445,1.2357822471664361,1.2280870263868193,1.2857149215394692,1.2385671036690733,1.255583733215233,1.2458021981609027,1.2246200917757522,1.1902187056456512,1.2221005282405526
492,6,Martin Drake,coal,SO2,8.765680719606195,9.49136406218809,9.4474549517564,8.913353077047887,8.856047697273967,9.120040860989054,9.08656459844538,9.282428674187539,9.433228335207046,7.977407966786181,7.492605658524307,6.986938781028047,6.056919903991129,5.805994829310163,5.559486199090244,3.653352496588051,0.31896468838245706,0.2637818772856563
492,6,Martin Drake,coal,NOX,4.538510544145783,4.447357147684922,4.528712142349944,4.565726333521108,4.256296758018057,4.526419884828472,4.6059432073045,4.812006253018698,4.709644939974304,4.333297686280943,4.066946988135932,3.699071187462954,3.179531584564143,2.7768138095085906,2.5747652107626937,2.471657695111768,2.4929034908631897,2.6723303941487204
492,7,Martin Drake,coal,CO2,1.0650242591777885,1.0646477522116837,1.076958507166613,1.0546510076848075,1.0621994096549139,1.0462022279055636,1.051263129182231,1.045413010397087,1.0763346887233236,1.0326721366372515,1.038288461407131,1.0487589027833804,1.0878347152535255,1.1323938564682072,1.1317005775489273,1.1091118119716632,1.1181210538247295,1.0928928543432737
492,7,Martin Drake,coal,SO2,8.274092128769567,8.254885382894916,8.269216640483299,7.989485528657377,8.050002919650398,8.851507186564957,8.937285648508952,8.356107268315997,7.563670930205366,6.8785002771156165,6.699560580571877,5.8788050269536845,5.535728174318112,5.347845204362737,5.041424050880678,2.375553604511316,0.6920606807435714,0.20242788833021647
492,7,Martin Drake,coal,NOX,4.332497138592576,4.191130615534944,3.7316553367250327,3.885600430239119,4.552835501139485,3.6548628284661615,4.210389250490446,4.450493661227718,4.504824517686016,3.77507823644788,3.701782968465095,3.7124687667314533,3.0198130898832947,2.597394785517513,2.537470941172479,2.506587082441534,2.4957957137767988,2.458622403386376
508,8,Lamar,coal,CO2,,,,,,,,,3.1181274040348534,1.8058730996209011,1.103306044731399,,,,,,,
508,8,Lamar,coal,SO2,,,,,,,,,21.375083405290837,2.951968968616876,1.5383483791150374,,,,,,,
508,8,Lamar,coal,NOX,,,,,,,,,20.152112175209982,4.8418409973814835,2.2804448976435787,,,,,,,
525,H1,Hayden,coal,CO2,1.1665038841176967,1.1860301651312637,1.1295567990761959,1.16115032380648,1.1748673394322473,1.1735956911696588,1.1755562506064392,1.1361521191127422,1.1374420519820458,1.1437983285353586,1.1815430361249841,1.1580488249588277,1.1613830998305503,1.1677928661767942,1.1689063642314128,1.1750655415113331,1.1764303830491027,1.2014242665379546
525,H1,Hayden,coal,SO2,1.457635881968718,1.5248133839358646,1.4547812225155512,1.48283431301515,1.538308231281347,1.4808803873518508,1.4954217025578858,1.4816873480376727,1.4889319207618952,1.4856449888542216,1.4772623234475595,1.4045438923353128,1.3985468097211284,1.3636522867341427,1.369178638332774,1.3924906138256137,1.396171136697633,1.505894177961569
525,H1,Hayden,coal,NOX,4.941553929147048,5.080559796026956,4.85311599263571,4.911453444079448,4.854310228356571,4.954877069956125,4.889225856531755,4.450727059430208,4.749278420360519,4.832905748103547,5.128033967978359,4.930450244022603,4.581619233262143,4.6389722115710095,3.8224595943536523,0.4862476891275882,0.4704133564061938,0.5685174804649282
525,H2,Hayden,coal,CO2,1.0223550817063762,1.0919569360857766,1.0291415107591282,1.0642184479725576,1.0903815662553404,1.0837774626949128,1.0395866146901236,1.0277797525425527,1.0470556658797077,1.0334582823817566,1.0169482198411257,1.0267273360940252,1.0080333312951548,1.0290679739317883,1.0264690100590732,1.009552648890688,0.9853296718388628,0.9817824466688733
525,H2,Hayden,coal,SO2,1.3337392111364754,1.4197594970039797,1.242968452098827,1.3027148292035615,1.3973647358415118,1.3451514111671627,1.3085039821336937,1.2785525374837348,1.3277231145587407,1.2982114562514513,1.2981234167694151,1.3150949461067307,1.3208800722222702,1.254196784606718,1.2055479073601825,1.1692987243802433,1.1579162385397146,1.2497289215070824
525,H2,Hayden,coal,NOX,3.6239481825642024,3.8986742840075133,3.36925014563818,3.4209373442819606,3.4911222509067183,3.4945399558472907,3.286300043481918,3.235098609014268,3.2843608975829124,3.2568671887021803,3.2010007085084458,3.1999269760724376,3.162897934752343,2.7182975730283956,2.715903425448387,1.6532665029117555,0.4221261123038892,0.46049407051464963
527,1,Nucla,coal,CO2,1.1754731680925168,1.173446479584118,1.1780499062301735,1.1388148503637725,1.1614349317477761,1.1556589282330132,1.1438452377877089,1.1384245676611855,1.1458058037551935,1.150239543119559,1.1791396663607763,1.1723863768808216,1.186402020489265,1.2104897773545182,1.2835756594519465,1.361755591831483,1.3454733935891736,
527,1,Nucla,coal,SO2,3.844845940553883,3.7807646779875634,3.1686188333412524,3.1516572656115023,3.3999626474633753,3.667485423317832,3.178567306450363,3.259559211424304,3.2134968674705404,3.4005254051714493,3.58708354537112,3.6173700071650345,3.887210329462175,3.9772910042855036,4.229602727082113,3.53457288177845,3.028832064009483,
527,1,Nucla,coal,NOX,3.1784080411185878,3.3881410251357478,4.070536971304477,4.170468648618817,4.661862057003403,4.254570412457299,4.622534398491385,4.476307954004043,4.5004084952881716,4.295394728782258,3.8285248978047384,3.3576051015046575,3.6943430710762044,3.2633771435526335,4.1167231868989385,4.00986441291298,4.191053173309626,
2187,2,J E Corette,coal,CO2,1.0766393918908266,1.1159414725262018,1.145833148592638,1.2082566181434564,1.18589431548081,1.1978981434814133,1.2113588443018168,1.138318667382079,1.1436322219262676,1.1287365423073061,1.1254737257146203,1.1298223381770318,1.1154480157808038,1.10573928687415,1.1232857142857144,,,
2187,2,J E Corette,coal,SO2,4.991729292378513,5.254537626001707,5.590688967849082,5.720755092383489,5.375554925542279,5.445047349258294,5.531005235310543,5.18551532046757,4.9622492333411605,4.913000885332824,5.221166680560657,5.100225094078941,4.730265685530304,5.209288047794674,5.301718305569937,,,
2187,2,J E Corette,coal,NOX,2.569201045291967,2.8541316124447658,3.3159201731557304,3.2983628427972476,3.0959520816931065,3.0072008967098434,2.886820546823851,3.052376138117515,2.87579560086777,3.0710369080433657,2.8035497288418947,3.0212025739527792,3.0613697241974047,2.779372383013341,2.8527855894265612,,,
2324,1,Reid Gardner,coal,CO2,1.0364250174655374,1.0917125753698,1.120668035101438,1.153868738362618,1.198687863226838,1.191743758288279,1.127160187139613,1.025326168765047,1.0270482515802521,1.0278705440686848,1.077738890224761,1.106905547809299,1.089516159769456,1.1379060452773864,,,,
2324,1,Reid Gardner,coal,SO2,1.5401259746949594,1.125157988342652,1.6282822885442463,0.531333145117149,0.4596905384213278,0.6308642124859736,0.4080121769980123,0.4195177999752683,0.5480504614669893,0.6525860934911589,1.043478121254693,0.8345444977744408,0.7302050532203338,4.7015126023466385,,,,
2324,1,Reid Gardner,coal,NOX,4.333139730853773,5.071595749611308,5.023054537555932,4.37710530015951,4.38014511853879,4.2427984277772115,4.347512012381614,4.09383106091486,3.1746668034919074,2.7879833755886727,2.563734094338658,2.5041472086662733,2.642956862091939,4.1298812755524335,,,,
2324,2,Reid Gardner,coal,CO2,1.160148200749079,1.2324434330036653,1.253078104540725,1.345289803207645,1.36570077704756,1.3757270953746892,1.1935332948990327,1.097928943861614,1.1149382985481209,1.1094500547262893,1.1213531490850874,1.159683528372118,1.1169624121135706,1.1130723234633926,,,,
2324,2,Reid Gardner,coal,SO2,1.1184244409465776,0.5706056517103241,1.2783805611375374,0.6208788988771049,0.6362404573106657,0.6476333089419376,0.448321149422833,0.32665473977136184,0.5990732486744856,0.6949856284005648,1.0745360905573629,0.5394565246498674,0.7552827423376686,0.9127473367303653,,,,
2324,2,Reid Gardner,coal,NOX,4.991585349377946,5.615273803210425,5.780902794786167,5.2770252481116735,5.285656373721251,5.338177285588585,4.63182369569524,4.2932635474070695,3.6995065773962046,3.3183524991672084,2.747942170133722,2.8736523578716224,2.5734964323430085,2.8882796351539572,,,,
2324,3,Reid Gardner,coal,CO2,1.1222112926324423,1.1550972825808363,1.1988202711532374,1.2024178323574688,1.3175661929416334,1.3548916118765923,1.2164051013263275,1.1696354039320722,1.1658680613398382,1.1837162553534566,1.1848939688696505,1.1303177807191704,1.1309746520492039,1.0891934569314758,,,,
2324,3,Reid Gardner,coal,SO2,1.2884063531339192,0.6218413633231001,1.231264000275114,0.5430163562132608,0.6906291905381001,0.5622859381238385,0.4097151622031388,0.4467586201627065,0.6582295186815802,0.6949306066202748,1.1808145694834602,0.6328708676058115,0.5630861551196412,1.1965124131506149,,,,
